dlga_march_rouenapp3:march_rouenappsold|Depends on the pay.
dlga_march_rouenapp3:close_window|I'm not a mercenary, you're mistaken.
dlga_march_rouenappsold:march_rouenappsoldchoi|Brigands have taken my beloved daughter, only God knows where they took her. I would pay you 10,000 crowns if you bring her back to me, what do you say?
dlga_march_rouenappsoldchoi:march_rouenappsoldchoiok|For such a sum, I would find her!
dlga_march_rouenappsoldchoi:close_window|There is a catch, it seems like a certain death to me. I refuse..
dlga_march_rouenappsoldchoiok:march_rouenrancon|Well, start by questioning the Tavern Keeper in our city of Rouen, he served foreigners that day. They concealed their faces under a hood, but he did not want to tell me about this subject, he probably heard information but he had to be threatened. Threaten him when you can, he may give you more clues, and come back with my poor daughter, only God knows what they did to her.
dlga_march_rouenrancon:march_rouenrancon2|Did they ask for ransom?
dlga_march_rouenrancon2:close_window|Well no, that's what worries me, hasten on your quest I beg you.
dlga_start:sauveroloups_go|Could we go? The wolves are getting closer.
dlga_sauveroloups_go:close_window|Don't worry about it.
dlga_start:sauverouenfor_end|You killed them all! Thank you, sire, you are my savior, my champion, Grace be with you.
dlga_sauverouenfor_end:sauverouenfor_end2|Let's not forget the 10,000 crowns.
dlga_sauverouenfor_end:close_window|It was my duty, Madam, let's go back to Rouen.
dlga_sauverouenfor_end2:sauverouenfor_end3|Did my father really promise you 10,000 crowns? But...he is ruined, it is impossible for him to pay you any crowns. Please, do not be too hard on him when you see him again, he lied to you to save me.
dlga_sauverouenfor_end3:close_window|Can we leave now?
dlga_start:sauvetage_roeunfor|Who... who are you?
dlga_sauvetage_roeunfor:sauvetage_roeunfor2|I'm here to save you gentle lady, stay away during the fight.
dlga_sauvetage_roeunfor:close_window|Don't pay any attention to me.
dlga_sauvetage_roeunfor2:close_window|Lord, I am finally rescued. Be careful, these are the mercenaries my father hired and they know how to fight.
dlga_start:sauvetage_attachh|Hey! Who are you?
dlga_sauvetage_attachh:sauvetage_attachh2|Release the girl or you will die.
dlga_sauvetage_attachh:close_window|Don't pay any attention to me, I just wanted to pick up some wood.
dlga_sauvetage_attachh2:sauvetage_attachh3|Ha, ha, ha how touching, the knight comes to save his beautiful lady, but you are alone and we are three strong fellows.
dlga_sauvetage_attachh3:sauvetage_attachh4|You will soon be only two, then you may be the last to die.
dlga_sauvetage_attachh4:close_window|Show me if you fight as well as you speak, on guard.
dlga_start:sauvetage_attautre|What are you doing here, Knave? We're busy, don't you see?
dlga_sauvetage_attautre:sauvetage_attautre2|What are you doing here with this lady?
dlga_sauvetage_attautre:close_window|Don't pay any attention to me, I just wanted to pick up some wood.
dlga_sauvetage_attautre2:sauvetage_attautre3|If you don't leave right now, we're going to cut your throat and throw you in the river.
dlga_sauvetage_attautre3:sauvetage_attautre4|Release the girl immediately.
dlga_sauvetage_attautre4:close_window|Show me if you fight as well as you speak, on guard.
dlga_start:sauvetage_dernier|Hey, what are you doing here?
dlga_sauvetage_dernier:sauvetage_dernier2|Do you have a lady with you?
dlga_sauvetage_dernier:close_window|Don't pay any attention to me, I just wanted to pick up some wood.
dlga_sauvetage_dernier2:sauvetage_dernier3|Ha, ha, no she is not for sale, she is ours, her father had hired us as mercenaries, but this pig son no longer pays, so we are paid with a good time with his daughter, and like that, justice is done.
dlga_sauvetage_dernier3:sauvetage_dernier43|I understand, I would even have a payment of 10,000 crowns for your heads.
dlga_sauvetage_dernier43:close_window|What? You're going to die dirty pig.
dlga_start:damme_finalmontppel|Thank you for what you've done, don't worry about me, I'm fine, really.
dlga_damme_finalmontppel:close_window|Well, I have to leave you, ma'am.
dlga_start:damme_aaretrouvmariss|Hey, you are here! Have You found my husband?
dlga_damme_aaretrouvmariss:damme_retrouvmarissvrai|Yes, but I'm afraid that he admitted to his betrayal, he asks you to forget.
dlga_damme_aaretrouvmariss:damme_retrouvmarissfaux|I found him, and he asked me to tell you that it will take time to prove his innocence.
dlga_damme_retrouvmarissvrai:close_window|It is not possible, are you sure? I ... I'll have to put this behind me then. Thank you for your honesty and for looking into it, messire.
dlga_damme_retrouvmarissfaux:close_window|What good news, I thank you, messire. I would have waited for a lifetime for my husband. Thank you, traveller.
dlga_start:damme_monptchearchmar|Have you started looking for my husband?
dlga_damme_monptchearchmar:close_window|I'm working on it, Madame.
dlga_start:damme_monpt|Excuse me sir, you look like an adventurer. Are you travelling?
dlga_damme_monpt:damme_monpt2|I just arrived. Why?
dlga_damme_monpt:close_window|I am not interested.
dlga_damme_monpt2:damme_monpt3|Well, trips these days are quite dangerous, due to the war, and the roads are infested by robbers. However,  I must have news of my husband. You see, he is wrongfully accused of betrayal by the Dauphin Charles, but I am sure that there he is innocent. If you happen to meet my husband during your travels, tell him that his wife believes in his innocence, and that she will wait for him until this evil is righted.
dlga_damme_monpt3:damme_monpt4|What do I stand to gain in all of this?
dlga_damme_monpt4:damme_monptchoi|You will find that ... I don't have the resources. For a small amount, say 200 crowns, please send him a message. I do not know where in Paris exactly, but you can tell him that Madeleine sent you.
dlga_damme_monptchoi:damme_monptchoicom|Agreed. If I am in Paris, I will deliver your message.
dlga_damme_monptchoi:close_window|I cannot do everything, farewell Madame.
dlga_damme_monptchoi:damme_monptrec|How will I recognize him?
dlga_damme_monptrec:damme_monptchoi|My husband has brown hair, young, has a mustache, and responds to the name, Bernard.
dlga_damme_monptchoicom:close_window|I am grateful to you, messire. You are a brave man.
dlga_start:compcata_attentefin|What are we waiting for?
dlga_compcata_attentefin:close_window|We start from this step...
dlga_start:compcata_activqst|What do you want? Leave me alone, please.
dlga_compcata_activqst:compcata_activqst2|Are you Bernard?
dlga_compcata_activqst:close_window|Ok...
dlga_compcata_activqst2:compcata_activqst3|Who's asking?
dlga_compcata_activqst3:compcata_activqst4|Your wife, Madeleine sent me, she says that she thinks you are innocent from your judgment of treason, and she awaits your return. She said that you would give me 200 crowns for the message, and I am in a hurry.
dlga_compcata_activqst4:compcata_activqst5|Poor Madeleine, you know, I'm really a traitor, I don't deserve it. Just tell her to start over.. when I'm gone.
dlga_compcata_activqst5:compcata_activqst6|And my 200 crowns?
dlga_compcata_activqst6:compcata_activqst7|I don't have anything, as you can see. But I am truly grateful for your message.
dlga_compcata_activqst7:compcata_activqst8|I see, what are you going to do?
dlga_compcata_activqst8:compcata_activqst9|Probably take my life, I do not deserve to live after betraying my homeland and my wife.
dlga_compcata_activqst9:compcata_activqst10|Join my band, you have your vengeance against the English and perhaps redeem yourself who knows. Moreover, a warrior dies in battle, and don't forget that you still owe me 200 crowns.
dlga_compcata_activqst10:close_window|I accept, I hope of regaining back my place at the side of my bride.
dlga_start:compcata_star|What do you want? I want to be alone, so please leave.
dlga_compcata_star:compcata_star2|Are you a warrior?
dlga_compcata_star:close_window|Okay...
dlga_compcata_star2:compcata_star3|I am a knight.
dlga_compcata_star3:compcata_star4|You don't look much like a knight.
dlga_compcata_star4:close_window|All right, thank you for giving your opinion, goodbye.
dlga_start:comporle_attendre|Well, what are we waiting for? My crossbow's going to rust.
dlga_comporle_attendre:close_window|Let's go.
dlga_start:comporle_star|I'm in a bad mood, so avoid offending me, whoever you are.
dlga_comporle_star:comporle_star2|Having some trouble, Messire?
dlga_comporle_star:close_window|I would rather not speak to you in this case, whoever you are.
dlga_comporle_star2:comporle_star3|I had to go to the Marshmanship tournaments in Paris, but on the pretext that we are at war, the Lord of Paris refuses to welcome soldiers who served against him. It is not against the rules of the Archery Range, why make a mockery of noble traditions? Especially since it is not with such acts that the contenders to the throne of France will make themselves more legitimate.
dlga_comporle_star3:comporle_starok|You look like an excellent marskman, would you like to join? I pay very well for my mercenaries.
dlga_comporle_star3:close_window|I wish you good luck, messire.
dlga_comporle_starok:comporle_starchoi|All right, I would ask you for 120 crowns, and I will follow you in your campaigns.
dlga_comporle_starchoi:close_window|All right, here they are, try not to get yourself killed.
dlga_comporle_starchoi:close_window.1|I cannot pay such a sum for a single mercenary.
dlga_start:compmarsa_attendre|Can we get started, comrade?
dlga_compmarsa_attendre:close_window|Forward...
dlga_start:campmarsss_star|Greetings, are you a messenger or do you have a message to send?
dlga_campmarsss_star:campmarsss_star2|I am a messenger, and many other things depend on the opportunities.
dlga_campmarsss_star:close_window|None of that.
dlga_campmarsss_star2:campmarsss_star3|You are right, by the times that run you must know how to be flexible to earn a living, I am myself mercenary, soldier, Baker, Sinner, and Messenger.
dlga_campmarsss_star3:campmarsss_rass|Maybe you'd like to join an army? I want to gather men for various reasons.
dlga_campmarsss_star3:close_window|It's inevitable indeed, I have to go now, have a good trip.
dlga_campmarsss_rass:campmarsss_rass2|It's quite tempting, I would follow you for only 60 crowns, and the right to plunder the bodies of our enemies, what do you say?
dlga_campmarsss_rass2:close_window|A competent soldier? At that price? All right, come on.
dlga_campmarsss_rass2:close_window.1|I cannot pay such a sum for a single mercenary.
dlga_start:depart_debourgslmess|Well, what do you expect?
dlga_depart_debourgslmess:close_window|Let's go.
dlga_start:comp_bourgslqst|Hello, it seems to me that you aren't one of the locals. Please, who are you?
dlga_comp_bourgslqst:comp_bourgslqst2|I'm {playername} and some business brought me to Bourges.
dlga_comp_bourgslqst:close_window|One who can be of interest to you.
dlga_comp_bourgslqst2:comp_bourgslqst3|Well, please forgive me this indiscretion, but I am on guard. In front of the Messengers Guild, which is one of the most boring jobs, believe me.
dlga_comp_bourgslqst3:comp_bourgslqst4|If your job bothers you, why don't you come with me? I'm gathering men to form a small party. My intentions are good and I think there's money to be made also for you.
dlga_comp_bourgslqst3:close_window|Good luck.
dlga_comp_bourgslqst4:comp_bourgslqstok|Enough, I'm in! Provided that you pay me a signing bonus, say 100 crowns.
dlga_comp_bourgslqstok:close_window|I'm delighted to have a former member of the Freelancers in my company.
dlga_comp_bourgslqstok:close_window.1|I can't pay that kind of money, maybe later.
dlga_start:close_window.6|{s20}
dlga_start:camp_monk_discuss|{playername}, do you need something or will you keep staring at me?
dlga_camp_monk_discuss:camp_monk_heal_head|I took a hit to the head, help me please.
dlga_camp_monk_discuss:camp_monk_heal_arm|I took a cut to the arm, it's starting to smell...
dlga_camp_monk_discuss:camp_monk_heal_leg|My leg hurts with each step I take...
dlga_camp_monk_heal_head:camp_monk_pay|When I said you looked like you took a few too many hits to the head I didn't expect it to be as literal as that. Take a sit and stay straight so I can take a look at it. Mhm, I can take care of that but I'll need some material worth 200 crowns.
dlga_camp_monk_heal_arm:camp_monk_pay|Did you think for a moment to clean the wound? Lord in Heaven, a day more and you'd be a cripple. Mhm, I can take care of that but I'll need some material worth 150 crowns.
dlga_camp_monk_heal_leg:camp_monk_pay|Show me your leg. If you still want to be able to walk we'll have to clean that wound. Mhm, I can take care of that but I'll need some material worth 100 crowns.
dlga_camp_monk_pay:camp_monk_heal|Very well, here's the crowns, just hurry up it's starting to hurt badly.
dlga_camp_monk_pay:camp_monk_pay_denied|I don't have that much on me right now...
dlga_camp_monk_pay_denied:close_window|I can't heal you without the right medicine and tools, I can prevent you from dying of an infection but without the items I need you will never make a full recovery.
dlga_camp_monk_heal:close_window|Done, just be more careful next time. 
dlga_camp_monk_discuss:camp_monk_backstory_fail|You're not very friendly for a monk, what's your story?
dlga_camp_monk_backstory_fail:camp_monk_backstory_fail_2|I have God to discuss my sins, the affairs of Men don't interest me.
dlga_camp_monk_backstory_fail_2:camp_monk_backstory_fail_3|Why join my company then? A healer that avoids people seems like a contradiction to me.
dlga_camp_monk_backstory_fail_3:camp_monk_discuss|This is the best way for me to fulfill His mission, I have a debt towards Him but I don't wish to discuss it now.
dlga_camp_monk_discuss:close_window|Goodbye then.
dlga_start:depart_perededij|So, what are we waiting for?
dlga_depart_perededij:close_window|On my way, father...
dlga_start:comp_dijtropper|Speak to Father Jacob if you need something. Unless you are a mercenary that is...
dlga_comp_dijtropper:comp_dijtropper2|Mercenary, indeed. I'm {playername}.
dlga_comp_dijtropper:close_window|You are mistaken. I don't allow myself to hurt creatures of God's creation.
dlga_comp_dijtropper2:comp_dijtropper3|Good. You see, I'm seeking to join a group to practise and perfect my medical skills. It goes without saying that I won't work with a tyrant who sends troops to a certain death. Are you interested?
dlga_comp_dijtropper3:comp_dijtropperhow|Actually, a healer would be of great use to me. You could stay in my camp to treat the wounded. What do you want in exchange?
dlga_comp_dijtropper3:close_window|I need fighters, not a priest. Thank you...
dlga_comp_dijtropperhow:comp_dijtropperhowok|I don't need crowns but you could make a donation to the church, give me bread and ale in exchange for my services and the church would let me go. I expect food and shelter in your camp as well as the tools needed for my trade.
dlga_comp_dijtropperhowok:close_window|This is your bread and ale, Father. Join my company if you wish.
dlga_comp_dijtropperhowok:close_window.1|In that case, I'll come back with the goods.
dlga_start:camp_tailor_discuss|Hello {playername}, what can I do for you?
dlga_camp_tailor_discuss:camp_tailor_custom_armor_start|Can you modify my equipment?
dlga_camp_tailor_discuss:camp_tailor_banter|Your prices seem higher than the ones in town.
dlga_camp_tailor_discuss:close_window|Nothing for now.
dlga_camp_tailor_banter:camp_tailor_banter_end|We're not in town are we?It's much more difficult to get resupplied in a camp, I can't make a contract with most suppliers without having a proper shop. So I have to pay a higher price for all the materials I purchase.
dlga_camp_tailor_banter_end:close_window|On the other hand I guarantee you that my work is of superior quality in spite of the conditions and that I offer a better selection than most towns.
dlga_camp_tailor_custom_armor_start:camp_tailor_custom_armor_ask|Certainly, what did you have in mind?
dlga_camp_tailor_custom_armor_ask:camp_tailor_custom_armor_choose|{s1}
dlga_camp_tailor_custom_armor_ask:close_window|Nevermind.
dlga_camp_tailor_custom_armor_choose:camp_tailor_custom_armor_confirm|{playername}, I'll need {reg0} crowns to make up for the materials.
dlga_camp_tailor_custom_armor_confirm:camp_tailor_finish|Fine by me.
dlga_camp_tailor_custom_armor_confirm:close_window|I can't afford it at the moment.
dlga_camp_tailor_custom_armor_confirm:close_window.1|Perhaps later.
dlga_camp_tailor_finish:close_window|{playername}, consider it done.
dlga_start:comp_limoges_leave|I packed my tools and personnal belonging, just help me carry this crate.
dlga_comp_limoges_leave:close_window|Let's move...
dlga_start:comp_limoges_greeting|Greetings {sir/madam}, what brings you to a siege workshop?
dlga_comp_limoges_greeting:comp_limoge_role|What do you do here?
dlga_comp_limoges_greeting:comp_limoges_trade|Simple curiosity, do you have any pieces for sale?
dlga_comp_limoges_greeting:close_window|I just got lost, I thought this was the tavern.
dlga_comp_limoges_trade:comp_limoges_trade_cont|We do, the bigger pieces are only on command though. Talk to the Master Engineer if you want to purchase a handgonne.
dlga_comp_limoges_trade_cont:comp_limoges_trade_question|What's a handgonne?
dlga_comp_limoges_trade_cont:close_window|I'll speak to him them.
dlga_comp_limoges_trade_question:comp_limoges_trade_question_end|A hand cannon, a firearm. It's like a crossbow but much more powerful, noisy and... expensive.
dlga_comp_limoges_trade_question_end:close_window|That's quite interesting.
dlga_comp_limoge_role:comp_limoge_hire|I'm the Master Engineer's assistant, not for long as he has taken another apprentice. I've previously learned smithing, tailoring and tanning. Now I'm thinking of seeking employment until I can afford my own workshop.
dlga_comp_limoge_hire:comp_limoge_hire_cont|You could work for me, there's always plenty to do in a camp.
dlga_comp_limoge_hire:close_window|Good luck then.
dlga_comp_limoge_hire_cont:comp_limoge_hire_cont_2|I don't see why not... It would allow me to travel a bit, see the world before I decide where to settle.
dlga_comp_limoge_hire_cont_2:comp_limoge_hire_end|We'll sign a contract of dwelling, protection, access to food and to a workshop as well as a payment of 100 crowns up front.
dlga_comp_limoge_hire_end:close_window|Alright but no special treatment outside of having your workshop.
dlga_comp_limoge_hire_end:close_window.1|I need to think about this.
dlga_start:camp_merchant_discuss|Buongiorno {playername}! What can I do for you amico mio?
dlga_camp_merchant_discuss:camp_merchant_trade|Show me your wares.
dlga_camp_merchant_trade:camp_merchant_trade_end|Certamente {Signore/Signora}, only the best at the best prices for you!
dlga_camp_merchant_trade_end:close_window|Grazie {playername}
dlga_camp_merchant_discuss:camp_merchant_banter|How's the bussiness going?
dlga_camp_merchant_discuss:close_window|Nothing for now.
dlga_camp_merchant_banter:camp_merchant_banter_end|Bene {playername}, I hope to make enough profit to return to Italy. No offense, things are a bit too wild here.
dlga_camp_merchant_banter_end:close_window|Not enought for my taste!
dlga_camp_merchant_banter_end:close_window.1|I understand what you mean.
dlga_start:comp_paris_leave|Grazie mille {Signore/Signora). Let's trade!
dlga_comp_paris_leave:close_window|On the way...
dlga_start:comp_paris_greeting|Buongiorno {Signore/Signora}, may I interest you in an trade opportunity that you can't possibly miss?
dlga_comp_paris_greeting:comp_paris_discuss|Spit it out, merchant, crook, whoever you are I can smell it's a scam.
dlga_comp_paris_greeting:close_window|Go bother someone else.
dlga_comp_paris_discuss:comp_paris_discuss_cont|Molto bene, I'm a merchant of good reputation I swear! I just need an investor to get my caravan bussiness going again.
dlga_comp_paris_discuss_cont:comp_paris_discuss_cont_2|Let me guess, I just happen to look like the right person for it?
dlga_comp_paris_discuss_cont:close_window|Ah! Heard that one before, I'm not falling for it.
dlga_comp_paris_discuss_cont_2:comp_paris_discuss_cont_3|{Signore/Signora} per favore! I understand the skepticism, I've been stuck here for days trying to look for someone to help me out but I'm stuck here since my little misadventure.
dlga_comp_paris_discuss_cont_3:comp_paris_discuss_cont_4|Giovanni Conti is my name and I am a merchant from Firenze. My caravan got sacked by those cruel scuoiatori, flayers as you call them, I managed to run away with my life but I lost everything I had.
dlga_comp_paris_discuss_cont_4:comp_paris_discuss_hire|I'm trying to set up a new caravan but I don't have the means for it. I'm trying to leave this wretched place but I can't... Of the very few caravans that cross this place, none is taking in new members.
dlga_comp_paris_discuss_hire:comp_paris_hire_cont|I'm not going to invest in a stranger but if you want I have a camp.
dlga_comp_paris_discuss_hire:close_window|I've heard better sob stories.
dlga_comp_paris_hire_cont:comp_paris_hire_cont_2|Grazie, I'll do it just to leave this place but that doesn't get me back on bussiness. You see, I'm not the fighting type, do you get me? I pray you listen to my following offer.
dlga_comp_paris_hire_cont_2:comp_paris_hire_end|500 crows, that's all I'm asking. I buy some goods and join your camp, I set up shop there and trade with you and the places we visit. Cosa dice?
dlga_comp_paris_hire_end:close_window|Deal. Here's the money but I'm accompanying you until we reach the camp.
dlga_comp_paris_hire_end:close_window.1|Stay put, I'll gather some crowns and I'll be back.
dlga_comp_paris_hire_end:close_window.2|Certainly not!
dlga_start:depart_nobatea|Well, what do you expect?
dlga_depart_nobatea:close_window|We should depart...
dlga_start:comp_callaiss|How sad it is to venture to another country and realize that you've passed from one dimension into another. I should take the next boat to England
dlga_comp_callaiss:comp_callaiss2|Where are you from? You have no accent.
dlga_comp_callaiss:close_window|In that case, bon voyage.
dlga_comp_callaiss2:comp_callaiss3|I'm Millan from Italy. I went on a long adventure, but now I'm leaving France, not having found an employer who would need my services.
dlga_comp_callaiss3:comp_callaissok|Would you like to join my company? You look like a good fighter.
dlga_comp_callaiss3:close_window|Good luck in England. Greet the Queen for me.
dlga_comp_callaissok:comp_callaissokpay|Well, it looks like I won't leave the good old France early, it will cost 150 crowns though.
dlga_comp_callaissokpay:close_window|Here are your crowns. Hold fast on the battlefield, I ask of you. No unnecessary deaths.
dlga_comp_callaissokpay:close_window.1|I can't pay that kind of money, maybe later.
dlga_start:mess_retourde_monpel_terminner|Greetings, I hope that the letter for Montpellier is well in the hands of the Maistre of the Guild of merchants.
dlga_mess_retourde_monpel_terminner:mess_retourde_monpel_terminner2|Well obviously, do you doubt me?
dlga_mess_retourde_monpel_terminner2:close_window|Perfect, I could dine and sleep better tonight thanks to you, here is your payment. See you soon, I hope.
dlga_start:mess_retourde_marssa|Greetings, I hope that the letter for Marseille is well in the hands of the Maistre of the Guild of merchants.
dlga_mess_retourde_marssa:mess_retourde_marssa2|Of course, it's done!
dlga_mess_retourde_marssa2:close_window|Perfect, I can think of other things now, this letter kept me from sleeping.
dlga_start:mess_retourde_paaris|Greetings, I hope that the letter for Paris is well in the hands of the Maistre of the Guild of merchants.
dlga_mess_retourde_paaris:mess_retourde_paaris2|Of course, it's done!
dlga_mess_retourde_paaris2:close_window|Perfect, I see I can count on you.
dlga_start:mess_retourde_dijon|Greetings, I hope that the letter for Dijon is well in the hands of the Maistre of the Guild of merchants.
dlga_mess_retourde_dijon:mess_retourde_dijonfait|Of course, it's done!
dlga_mess_retourde_dijonfait:close_window|Perfect, I see I can count on you.
dlga_start:mess_retourde_caen|Hello, I hope the letter for Caen arrived in its destination.
dlga_mess_retourde_caen:mess_retourde_caen2|Of course!
dlga_mess_retourde_caen2:close_window|Perfect, I'm sorry, but business has not been good lately, I can only pay you 50 crowns.
dlga_start:mess_retourde_boordo|Hello, did you take the shipment from Bordeaux to the destination?
dlga_mess_retourde_boordo:mess_retourde_boordo2|It is done.
dlga_mess_retourde_boordo2:close_window|Perfect, here is your pay.
dlga_start:mess_retourde_parri|Hello, did you take the shipment to Paris?
dlga_mess_retourde_parri:mess_retourde_parri2|It is done.
dlga_mess_retourde_parri2:close_window|Perfect. here is your pay.
dlga_start:mess_retourde_avigno|Hello, did you take the shipment to Avignon?
dlga_mess_retourde_avigno:mess_retourde_avigno2|It is done.
dlga_mess_retourde_avigno2:close_window|Good, here is your pay.
dlga_start:mess_retourde_reimso|Hello, did you take the shipment to Reims?
dlga_mess_retourde_reimso:mess_retourde_reimso2|It is done.
dlga_mess_retourde_reimso2:close_window|Good, here is your pay.
dlga_start:bmess_retourde_monpel_terminner|Greetings, I hope that the letter for Montpellier is well in the hands of the Maistre of the Guild of merchants.
dlga_bmess_retourde_monpel_terminner:bmess_retourde_monpel_terminner2|Well obviously, do you doubt me?
dlga_bmess_retourde_monpel_terminner2:close_window|Perfect, I could dine and sleep better tonight thanks to you, here is your payment. See you soon, I hope.
dlga_start:bmess_retourde_marssa|Greetings, I hope that the letter for Marseille is well in the hands of the Maistre of the Guild of merchants.
dlga_bmess_retourde_marssa:bmess_retourde_marssa2|Of course, it's done!
dlga_bmess_retourde_marssa2:close_window|Perfect, I can think of other things now, this letter kept me from sleeping.
dlga_start:bmess_retourde_paaris|Greetings, I hope that the letter for Paris is well in the hands of the Maistre of the Guild of merchants.
dlga_bmess_retourde_paaris:bmess_retourde_paaris2|Of course, it's done!
dlga_bmess_retourde_paaris2:close_window|Perfect, I see I can count on you.
dlga_start:bmess_retourde_dijon|Greetings, I hope that the letter for Dijon is well in the hands of the Maistre of the Guild of merchants.
dlga_bmess_retourde_dijon:bmess_retourde_dijonfait|Of course, it's done!
dlga_bmess_retourde_dijonfait:close_window|Perfect, I see I can count on you.
dlga_start:bmess_retourde_caen|Hello, I hope the letter for Caen arrived in its destination.
dlga_bmess_retourde_caen:bmess_retourde_caen2|Of course!
dlga_bmess_retourde_caen2:close_window|Perfect, I'm sorry, but business has not been good lately, I can only pay you 100 crowns.
dlga_start:bmess_retourde_boordo|Hello, did you take the shipment from Bordeaux to the destination?
dlga_bmess_retourde_boordo:bmess_retourde_boordo2|It is done.
dlga_bmess_retourde_boordo2:close_window|Pefect, here is your pay.
dlga_start:bmess_retourde_parri|Hello, did you take the shipment from Paris to the destination?
dlga_bmess_retourde_parri:bmess_retourde_parri2|It is done.
dlga_bmess_retourde_parri2:close_window|Perfect, here is your pay.
dlga_start:bmess_retourde_avigno|Hello, did you take the shipment to Avignon?
dlga_bmess_retourde_avigno:bmess_retourde_avigno2|It is done.
dlga_bmess_retourde_avigno2:close_window|Good, here is your pay.
dlga_start:bmess_retourde_reimso|Hello, did you take the shipment to Reims?
dlga_bmess_retourde_reimso:bmess_retourde_reimso2|It is done.
dlga_bmess_retourde_reimso2:close_window|Good, here is your pay.
dlga_start:dmess_retourde_monpel_terminner|Greetings, I hope that the letter for Montpellier is well in the hands of the Maistre of the Guild of merchants.
dlga_dmess_retourde_monpel_terminner:dmess_retourde_monpel_terminner2|Well obviously, do you doubt me?
dlga_dmess_retourde_monpel_terminner2:close_window|Perfect, I could dine and sleep better tonight thanks to you, here is your payment. See you soon, I hope.
dlga_start:dmess_retourde_marssa|Greetings, I hope that the letter for Marseille is well in the hands of the Maistre of the Guild of merchants.
dlga_dmess_retourde_marssa:dmess_retourde_marssa2|Of course, it's done!
dlga_dmess_retourde_marssa2:close_window|Perfect, I can think of other things now, this letter kept me from sleeping.
dlga_start:dmess_retourde_paaris|Greetings, I hope that the letter for Paris is well in the hands of the Maistre of the Guild of merchants.
dlga_dmess_retourde_paaris:dmess_retourde_paaris2|Of course, it's done!
dlga_dmess_retourde_paaris2:close_window|Perfect, I see I can count on you.
dlga_start:dmess_retourde_dijon|Greetings, I hope that the letter for Dijon is well in the hands of the Maistre of the Guild of merchants.
dlga_dmess_retourde_dijon:dmess_retourde_dijonfait|Of course, it's done!
dlga_dmess_retourde_dijonfait:close_window|Perfect, I see I can count on you.
dlga_start:dmess_retourde_caen|Hello, I hope the letter for Caen arrived in its destination.
dlga_dmess_retourde_caen:dmess_retourde_caen2|Of course!
dlga_dmess_retourde_caen2:close_window|Perfect, I'm sorry, but business has not been good lately, I can only pay you 100 crowns.
dlga_start:dmess_retourde_boordo|Hello, did you take the shipment from Bordeaux to the destination?
dlga_dmess_retourde_boordo:dmess_retourde_boordo2|It is done.
dlga_dmess_retourde_boordo2:close_window|Perfect, here is your pay.
dlga_start:dmess_retourde_parri|Hello, did you take the shipment from Paris to the destination?
dlga_dmess_retourde_parri:dmess_retourde_parri2|It is done.
dlga_dmess_retourde_parri2:close_window|Perfect, here is your pay.
dlga_start:dmess_retourde_avigno|Hello, weren't you supposed to take the shipment to Avignon?
dlga_dmess_retourde_avigno:dmess_retourde_avigno2|It's done.
dlga_dmess_retourde_avigno2:close_window|Good, here's your pay.
dlga_start:dmess_retourde_reimso|Hello, weren't you supposed to take the shipment to Reims?
dlga_dmess_retourde_reimso:dmess_retourde_reimso2|It is done.
dlga_dmess_retourde_reimso2:close_window|Good, here's your pay.
dlga_start:mmess_retourde_monpel_terminner|Greetings, I hope that the letter for Montpellier is well in the hands of the Maistre of the Guild of merchants.
dlga_mmess_retourde_monpel_terminner:mmess_retourde_monpel_terminner2|Well obviously, do you doubt me?
dlga_mmess_retourde_monpel_terminner2:close_window|Perfect, I could dine and sleep better tonight thanks to you, here is your payment. See you soon, I hope.
dlga_start:mmess_retourde_marssa|Greetings, I hope that the letter for Marseille is well in the hands of the Maistre of the Guild of merchants.
dlga_mmess_retourde_marssa:mmess_retourde_marssa2|Of course, it's done!
dlga_mmess_retourde_marssa2:close_window|Perfect, I can think of other things now, this letter kept me from sleeping.
dlga_start:mmess_retourde_paaris|Greetings, I hope that the letter for Paris is well in the hands of the Maistre of the Guild of merchants.
dlga_mmess_retourde_paaris:mmess_retourde_paaris2|Of course, it's done!
dlga_mmess_retourde_paaris2:close_window|Perfect, I see I can count on you.
dlga_start:mmess_retourde_dijon|Greetings, I hope that the letter for Dijon is well in the hands of the Maistre of the Guild of merchants.
dlga_mmess_retourde_dijon:mmess_retourde_dijonfait|Of course, it's done!
dlga_mmess_retourde_dijonfait:close_window|Perfect, I see I can count on you.
dlga_start:mmess_retourde_caen|Hello, I hope the letter for Caen arrived in its destination.
dlga_mmess_retourde_caen:mmess_retourde_caen2|Of course!
dlga_mmess_retourde_caen2:close_window|Perfect, I'm sorry, but business has not been good lately, I can only pay you 100 crowns.
dlga_start:mmess_retourde_boordo|Hello, did you take the shipment from Bordeaux to the destination?
dlga_mmess_retourde_boordo:mmess_retourde_boordo2|It is done.
dlga_mmess_retourde_boordo2:close_window|Perfect, here is your pay.
dlga_start:mmess_retourde_parri|Hello, did you take the shipment from Paris to the destination?
dlga_mmess_retourde_parri:mmess_retourde_parri2|It is done.
dlga_mmess_retourde_parri2:close_window|Perfect, here is your pay.
dlga_start:mmess_retourde_avigno|Hello, weren't you supposed to take the shipment to Avignon?
dlga_mmess_retourde_avigno:mmess_retourde_avigno2|It is done.
dlga_mmess_retourde_avigno2:close_window|Good, here is your pay.
dlga_start:mmess_retourde_reimso|Hello, weren't you supposed to take the shipment to Reims?
